"total","foaf:name Cypriot Cup@en", "0.072289156626506", "e foaf:name Cypriot Cup@en", "SoccerTournament", "Coherence=0.072289156626506 condAB=1.0 condBA=0.0779220779220779 supA=6.0 supB=77.0", "JJ", "Coherence", "e", "http://xmlns.com/foaf/0.1/name", ""Cypriot Cup"@en", "dbo:SoccerTournament in c_e and 'A total of 28' in l_e(c,p,os) => (e, foaf:name, "Cypriot Cup"@en) in G", 
"total","foaf:name @en", "0.0559440559440559", "e foaf:name @en", "SoccerTournament", "Coherence=0.0559440559440559 condAB=1.0 condBA=0.0592592592592593 supA=8.0 supB=135.0", "JJ", "Coherence", "e", "http://xmlns.com/foaf/0.1/name", """@en", "dbo:SoccerTournament in c_e and 'total of 50' in l_e(c,p,os) => (e, foaf:name, ""@en) in G", 
"total","foaf:name Cypriot Cup@en", "0.0941176470588235", "e foaf:name Cypriot Cup@en", "SoccerTournament", "Coherence=0.0941176470588235 condAB=1.0 condBA=0.103896103896104 supA=8.0 supB=77.0", "JJ", "Coherence", "e", "http://xmlns.com/foaf/0.1/name", ""Cypriot Cup"@en", "dbo:SoccerTournament in c_e and 'A total of 50' in l_e(c,p,os) => (e, foaf:name, "Cypriot Cup"@en) in G", 
"total","foaf:name @en", "0.0425531914893617", "e foaf:name @en", "SoccerTournament", "Coherence=0.0425531914893617 condAB=1.0 condBA=0.0444444444444444 supA=6.0 supB=135.0", "JJ", "Coherence", "e", "http://xmlns.com/foaf/0.1/name", """@en", "dbo:SoccerTournament in c_e and 'total of 54' in l_e(c,p,os) => (e, foaf:name, ""@en) in G", 
"total","foaf:name Cypriot Cup@en", "0.072289156626506", "e foaf:name Cypriot Cup@en", "SoccerTournament", "Coherence=0.072289156626506 condAB=1.0 condBA=0.0779220779220779 supA=6.0 supB=77.0", "JJ", "Coherence", "e", "http://xmlns.com/foaf/0.1/name", ""Cypriot Cup"@en", "dbo:SoccerTournament in c_e and 'A total of 54' in l_e(c,p,os) => (e, foaf:name, "Cypriot Cup"@en) in G", 
"total","foaf:name @en", "0.0492957746478873", "e foaf:name @en", "SoccerTournament", "Coherence=0.0492957746478873 condAB=1.0 condBA=0.0518518518518519 supA=7.0 supB=135.0", "JJ", "Coherence", "e", "http://xmlns.com/foaf/0.1/name", """@en", "dbo:SoccerTournament in c_e and 'total of 8' in l_e(c,p,os) => (e, foaf:name, ""@en) in G", 
"total","foaf:name Cypriot Cup@en", "0.0714285714285714", "e foaf:name Cypriot Cup@en", "SoccerTournament", "Coherence=0.0714285714285714 condAB=0.857142857142857 condBA=0.0779220779220779 supA=7.0 supB=77.0", "JJ", "Coherence", "e", "http://xmlns.com/foaf/0.1/name", ""Cypriot Cup"@en", "dbo:SoccerTournament in c_e and 'A total of 8' in l_e(c,p,os) => (e, foaf:name, "Cypriot Cup"@en) in G", 
"","dbp:branch United_States_Army", "0.00613496932515337", "e dbp:branch United_States_Army", "MilitaryPerson", "Coherence=0.00613496932515337 condAB=1.0 condBA=0.00617283950617284 supA=5.0 supB=810.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/United_States_Army", "dbo:MilitaryPerson in c_e and '1824 â' in l_e(c,p,so) => (e, dbp:branch, dbr:United_States_Army) in G", 
"","dbp:allegiance United_States", "0.00493583415597236", "e dbp:allegiance United_States", "MilitaryPerson", "Coherence=0.00493583415597236 condAB=0.833333333333333 condBA=0.00496524329692155 supA=6.0 supB=1007.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/United_States", "dbo:MilitaryPerson in c_e and '1831 â' in l_e(c,p,so) => (e, dbp:allegiance, dbr:United_States) in G", 
"","dbp:branch United_States_Army", "0.00613496932515337", "e dbp:branch United_States_Army", "MilitaryPerson", "Coherence=0.00613496932515337 condAB=1.0 condBA=0.00617283950617284 supA=5.0 supB=810.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/United_States_Army", "dbo:MilitaryPerson in c_e and '1831 â' in l_e(c,p,so) => (e, dbp:branch, dbr:United_States_Army) in G", 
"","dbp:allegiance Union_(American_Civil_War)", "0.0160771704180064", "e dbp:allegiance Union_(American_Civil_War)", "MilitaryPerson", "Coherence=0.0160771704180064 condAB=0.714285714285714 condBA=0.0164473684210526 supA=7.0 supB=304.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/Union_(American_Civil_War)", "dbo:MilitaryPerson in c_e and '1837 â' in l_e(c,p,so) => (e, dbp:allegiance, dbr:Union_(American_Civil_War)) in G", 
"","dbp:allegiance United_States", "0.00493096646942801", "e dbp:allegiance United_States", "MilitaryPerson", "Coherence=0.00493096646942801 condAB=0.714285714285714 condBA=0.00496524329692155 supA=7.0 supB=1007.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/United_States", "dbo:MilitaryPerson in c_e and '1837 â' in l_e(c,p,so) => (e, dbp:allegiance, dbr:United_States) in G", 
"","dbp:branch United_States_Army", "0.00611246943765281", "e dbp:branch United_States_Army", "MilitaryPerson", "Coherence=0.00611246943765281 condAB=0.625 condBA=0.00617283950617284 supA=8.0 supB=810.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/United_States_Army", "dbo:MilitaryPerson in c_e and '1837 â' in l_e(c,p,so) => (e, dbp:branch, dbr:United_States_Army) in G", 
"","dbp:branch Union_Army", "0.0190217391304348", "e dbp:branch Union_Army", "MilitaryPerson", "Coherence=0.0190217391304348 condAB=0.875 condBA=0.0194444444444444 supA=8.0 supB=360.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/Union_Army", "dbo:MilitaryPerson in c_e and '1837 â' in l_e(c,p,so) => (e, dbp:branch, dbr:Union_Army) in G", 
"","dbp:allegiance Union_(American_Civil_War)", "0.0160771704180064", "e dbp:allegiance Union_(American_Civil_War)", "MilitaryPerson", "Coherence=0.0160771704180064 condAB=0.714285714285714 condBA=0.0164473684210526 supA=7.0 supB=304.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/Union_(American_Civil_War)", "dbo:MilitaryPerson in c_e and '1838 â' in l_e(c,p,so) => (e, dbp:allegiance, dbr:Union_(American_Civil_War)) in G", 
"","dbp:allegiance United_States", "0.00591715976331361", "e dbp:allegiance United_States", "MilitaryPerson", "Coherence=0.00591715976331361 condAB=0.857142857142857 condBA=0.00595829195630586 supA=7.0 supB=1007.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/United_States", "dbo:MilitaryPerson in c_e and '1838 â' in l_e(c,p,so) => (e, dbp:allegiance, dbr:United_States) in G", 
"","dbp:allegiance Union_(American_Civil_War)", "0.019047619047619", "e dbp:allegiance Union_(American_Civil_War)", "MilitaryPerson", "Coherence=0.019047619047619 condAB=0.545454545454545 condBA=0.0197368421052632 supA=11.0 supB=304.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/Union_(American_Civil_War)", "dbo:MilitaryPerson in c_e and '1841 â' in l_e(c,p,so) => (e, dbp:allegiance, dbr:Union_(American_Civil_War)) in G", 
"","dbp:allegiance United_States", "0.00785854616895874", "e dbp:allegiance United_States", "MilitaryPerson", "Coherence=0.00785854616895874 condAB=0.727272727272727 condBA=0.00794438927507448 supA=11.0 supB=1007.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/United_States", "dbo:MilitaryPerson in c_e and '1841 â' in l_e(c,p,so) => (e, dbp:allegiance, dbr:United_States) in G", 
"","dbp:branch United_States_Army", "0.00730816077953715", "e dbp:branch United_States_Army", "MilitaryPerson", "Coherence=0.00730816077953715 condAB=0.545454545454545 condBA=0.00740740740740741 supA=11.0 supB=810.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/United_States_Army", "dbo:MilitaryPerson in c_e and '1841 â' in l_e(c,p,so) => (e, dbp:branch, dbr:United_States_Army) in G", 
"","dbp:branch Union_Army", "0.0188679245283019", "e dbp:branch Union_Army", "MilitaryPerson", "Coherence=0.0188679245283019 condAB=0.636363636363636 condBA=0.0194444444444444 supA=11.0 supB=360.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/Union_Army", "dbo:MilitaryPerson in c_e and '1841 â' in l_e(c,p,so) => (e, dbp:branch, dbr:Union_Army) in G", 
"","dbp:allegiance United_States", "0.00591715976331361", "e dbp:allegiance United_States", "MilitaryPerson", "Coherence=0.00591715976331361 condAB=0.857142857142857 condBA=0.00595829195630586 supA=7.0 supB=1007.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/United_States", "dbo:MilitaryPerson in c_e and '1842 â' in l_e(c,p,so) => (e, dbp:allegiance, dbr:United_States) in G", 
"","dbp:branch United_States_Army", "0.00734394124847001", "e dbp:branch United_States_Army", "MilitaryPerson", "Coherence=0.00734394124847001 condAB=0.857142857142857 condBA=0.00740740740740741 supA=7.0 supB=810.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/United_States_Army", "dbo:MilitaryPerson in c_e and '1842 â' in l_e(c,p,so) => (e, dbp:branch, dbr:United_States_Army) in G", 
"","dbp:branch Union_Army", "0.0163487738419619", "e dbp:branch Union_Army", "MilitaryPerson", "Coherence=0.0163487738419619 condAB=0.857142857142857 condBA=0.0166666666666667 supA=7.0 supB=360.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/Union_Army", "dbo:MilitaryPerson in c_e and '1842 â' in l_e(c,p,so) => (e, dbp:branch, dbr:Union_Army) in G", 
"","dbo:militaryBranch United_States_Army", "0.00432525951557093", "e dbo:militaryBranch United_States_Army", "MilitaryPerson", "Coherence=0.00432525951557093 condAB=0.555555555555556 condBA=0.004359197907585 supA=9.0 supB=1147.0", "JJ", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/United_States_Army", "dbo:MilitaryPerson in c_e and '1865 â' in l_e(c,p,so) => (e, dbo:militaryBranch, dbr:United_States_Army) in G", 
"","dbo:militaryBranch British_Army", "0.00580720092915215", "e dbo:militaryBranch British_Army", "MilitaryPerson", "Coherence=0.00580720092915215 condAB=0.714285714285714 condBA=0.00585480093676815 supA=7.0 supB=854.0", "JJ", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/British_Army", "dbo:MilitaryPerson in c_e and '1871 â' in l_e(c,p,so) => (e, dbo:militaryBranch, dbr:British_Army) in G", 
"","dbo:militaryBranch German_Army_(Wehrmacht)", "0.0188679245283019", "e dbo:militaryBranch German_Army_(Wehrmacht)", "MilitaryPerson", "Coherence=0.0188679245283019 condAB=0.555555555555556 condBA=0.01953125 supA=9.0 supB=256.0", "JJ", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/German_Army_(Wehrmacht)", "dbo:MilitaryPerson in c_e and '1887 â' in l_e(c,p,so) => (e, dbo:militaryBranch, dbr:German_Army_(Wehrmacht)) in G", 
"","dbo:militaryBranch German_Army_(Wehrmacht)", "0.0293040293040293", "e dbo:militaryBranch German_Army_(Wehrmacht)", "MilitaryPerson", "Coherence=0.0293040293040293 condAB=0.470588235294118 condBA=0.03125 supA=17.0 supB=256.0", "JJ", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/German_Army_(Wehrmacht)", "dbo:MilitaryPerson in c_e and '1888 â' in l_e(c,p,so) => (e, dbo:militaryBranch, dbr:German_Army_(Wehrmacht)) in G", 
"","dbo:militaryBranch German_Army_(Wehrmacht)", "0.0226415094339623", "e dbo:militaryBranch German_Army_(Wehrmacht)", "MilitaryPerson", "Coherence=0.0226415094339623 condAB=0.666666666666667 condBA=0.0234375 supA=9.0 supB=256.0", "JJ", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/German_Army_(Wehrmacht)", "dbo:MilitaryPerson in c_e and '1889 â' in l_e(c,p,so) => (e, dbo:militaryBranch, dbr:German_Army_(Wehrmacht)) in G", 
"","dbo:militaryBranch German_Army_(Wehrmacht)", "0.0297397769516729", "e dbo:militaryBranch German_Army_(Wehrmacht)", "MilitaryPerson", "Coherence=0.0297397769516729 condAB=0.615384615384615 condBA=0.03125 supA=13.0 supB=256.0", "JJ", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/German_Army_(Wehrmacht)", "dbo:MilitaryPerson in c_e and '1890 â' in l_e(c,p,so) => (e, dbo:militaryBranch, dbr:German_Army_(Wehrmacht)) in G", 
"","dbo:militaryBranch German_Army_(Wehrmacht)", "0.0257352941176471", "e dbo:militaryBranch German_Army_(Wehrmacht)", "MilitaryPerson", "Coherence=0.0257352941176471 condAB=0.4375 condBA=0.02734375 supA=16.0 supB=256.0", "JJ", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/German_Army_(Wehrmacht)", "dbo:MilitaryPerson in c_e and '1891 â' in l_e(c,p,so) => (e, dbo:militaryBranch, dbr:German_Army_(Wehrmacht)) in G", 
"","dbp:deathPlace West_Germany", "0.0602409638554217", "e dbp:deathPlace West_Germany", "MilitaryPerson", "Coherence=0.0602409638554217 condAB=0.833333333333333 condBA=0.0649350649350649 supA=6.0 supB=77.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/deathPlace", "http://dbpedia.org/resource/West_Germany", "dbo:MilitaryPerson in c_e and '1892 â' in l_e(c,p,so) => (e, dbp:deathPlace, dbr:West_Germany) in G", 
"","dbo:militaryBranch German_Army_(Wehrmacht)", "0.0293040293040293", "e dbo:militaryBranch German_Army_(Wehrmacht)", "MilitaryPerson", "Coherence=0.0293040293040293 condAB=0.470588235294118 condBA=0.03125 supA=17.0 supB=256.0", "JJ", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/German_Army_(Wehrmacht)", "dbo:MilitaryPerson in c_e and '1892 â' in l_e(c,p,so) => (e, dbo:militaryBranch, dbr:German_Army_(Wehrmacht)) in G", 
"","dbp:birthPlace German_Empire", "0.0388888888888889", "e dbp:birthPlace German_Empire", "MilitaryPerson", "Coherence=0.0388888888888889 condAB=0.875 condBA=0.0406976744186047 supA=8.0 supB=172.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/birthPlace", "http://dbpedia.org/resource/German_Empire", "dbo:MilitaryPerson in c_e and '1892 â' in l_e(c,p,so) => (e, dbp:birthPlace, dbr:German_Empire) in G", 
"","dbo:militaryBranch German_Army_(Wehrmacht)", "0.0262172284644195", "e dbo:militaryBranch German_Army_(Wehrmacht)", "MilitaryPerson", "Coherence=0.0262172284644195 condAB=0.636363636363636 condBA=0.02734375 supA=11.0 supB=256.0", "JJ", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/German_Army_(Wehrmacht)", "dbo:MilitaryPerson in c_e and '1893 â' in l_e(c,p,so) => (e, dbo:militaryBranch, dbr:German_Army_(Wehrmacht)) in G", 
"","dbo:militaryBranch German_Army_(Wehrmacht)", "0.0333333333333333", "e dbo:militaryBranch German_Army_(Wehrmacht)", "MilitaryPerson", "Coherence=0.0333333333333333 condAB=0.642857142857143 condBA=0.03515625 supA=14.0 supB=256.0", "JJ", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/German_Army_(Wehrmacht)", "dbo:MilitaryPerson in c_e and '1894 â' in l_e(c,p,so) => (e, dbo:militaryBranch, dbr:German_Army_(Wehrmacht)) in G", 
"","dbo:militaryBranch German_Army_(Wehrmacht)", "0.0571428571428571", "e dbo:militaryBranch German_Army_(Wehrmacht)", "MilitaryPerson", "Coherence=0.0571428571428571 condAB=0.666666666666667 condBA=0.0625 supA=24.0 supB=256.0", "JJ", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/German_Army_(Wehrmacht)", "dbo:MilitaryPerson in c_e and '1895 â' in l_e(c,p,so) => (e, dbo:militaryBranch, dbr:German_Army_(Wehrmacht)) in G", 
"","dbo:militaryBranch British_Army", "0.005720823798627", "e dbo:militaryBranch British_Army", "MilitaryPerson", "Coherence=0.005720823798627 condAB=0.25 condBA=0.00585480093676815 supA=20.0 supB=854.0", "JJ", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/British_Army", "dbo:MilitaryPerson in c_e and '1896 â' in l_e(c,p,so) => (e, dbo:militaryBranch, dbr:British_Army) in G", 
"","dbo:militaryBranch German_Army_(Wehrmacht)", "0.0434782608695652", "e dbo:militaryBranch German_Army_(Wehrmacht)", "MilitaryPerson", "Coherence=0.0434782608695652 condAB=0.6 condBA=0.046875 supA=20.0 supB=256.0", "JJ", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/German_Army_(Wehrmacht)", "dbo:MilitaryPerson in c_e and '1896 â' in l_e(c,p,so) => (e, dbo:militaryBranch, dbr:German_Army_(Wehrmacht)) in G", 
"","dbp:birthPlace German_Empire", "0.0382513661202186", "e dbp:birthPlace German_Empire", "MilitaryPerson", "Coherence=0.0382513661202186 condAB=0.636363636363636 condBA=0.0406976744186047 supA=11.0 supB=172.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/birthPlace", "http://dbpedia.org/resource/German_Empire", "dbo:MilitaryPerson in c_e and '1896 â' in l_e(c,p,so) => (e, dbp:birthPlace, dbr:German_Empire) in G", 
"","dbo:militaryBranch German_Army_(Wehrmacht)", "0.0402930402930403", "e dbo:militaryBranch German_Army_(Wehrmacht)", "MilitaryPerson", "Coherence=0.0402930402930403 condAB=0.647058823529412 condBA=0.04296875 supA=17.0 supB=256.0", "JJ", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/German_Army_(Wehrmacht)", "dbo:MilitaryPerson in c_e and '1897 â' in l_e(c,p,so) => (e, dbo:militaryBranch, dbr:German_Army_(Wehrmacht)) in G", 
"","dbp:branch United_States_Army", "0.00608272506082725", "e dbp:branch United_States_Army", "MilitaryPerson", "Coherence=0.00608272506082725 condAB=0.416666666666667 condBA=0.00617283950617284 supA=12.0 supB=810.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/United_States_Army", "dbo:MilitaryPerson in c_e and '1915 â' in l_e(c,p,so) => (e, dbp:branch, dbr:United_States_Army) in G", 
"","dbp:allegiance United_States", "0.00491159135559921", "e dbp:allegiance United_States", "MilitaryPerson", "Coherence=0.00491159135559921 condAB=0.454545454545455 condBA=0.00496524329692155 supA=11.0 supB=1007.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/United_States", "dbo:MilitaryPerson in c_e and '1918 â' in l_e(c,p,so) => (e, dbp:allegiance, dbr:United_States) in G", 
"","dbp:branch United_States_Army", "0.00609013398294763", "e dbp:branch United_States_Army", "MilitaryPerson", "Coherence=0.00609013398294763 condAB=0.454545454545455 condBA=0.00617283950617284 supA=11.0 supB=810.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/branch", "http://dbpedia.org/resource/United_States_Army", "dbo:MilitaryPerson in c_e and '1918 â' in l_e(c,p,so) => (e, dbp:branch, dbr:United_States_Army) in G", 
"","dbp:allegiance United_States", "0.00493096646942801", "e dbp:allegiance United_States", "MilitaryPerson", "Coherence=0.00493096646942801 condAB=0.714285714285714 condBA=0.00496524329692155 supA=7.0 supB=1007.0", "JJ", "Coherence", "e", "http://dbpedia.org/property/allegiance", "http://dbpedia.org/resource/United_States", "dbo:MilitaryPerson in c_e and '1924 â' in l_e(c,p,so) => (e, dbp:allegiance, dbr:United_States) in G", 
"","dbo:militaryBranch United_States_Army", "0.00432525951557093", "e dbo:militaryBranch United_States_Army", "MilitaryPerson", "Coherence=0.00432525951557093 condAB=0.555555555555556 condBA=0.004359197907585 supA=9.0 supB=1147.0", "JJ", "Coherence", "e", "http://dbpedia.org/ontology/militaryBranch", "http://dbpedia.org/resource/United_States_Army", "dbo:MilitaryPerson in c_e and '1925 â' in l_e(c,p,so) => (e, dbo:militaryBranch, dbr:United_States_Army) in G", 
